Partner,Province,District,Health Facility,DATIM_code,SISMA_code,Type,Period,attribute,value,indicator
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TX_CURR_TPT_Com,448,TPT Completed
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TX_CURR_TB_tto,11,Recent Active TB TX
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,72,Actively on TPT
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TX_CURTot,743,TX_CURR
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TPT_candidates,211,TPT Candidates
EGPAF,Inhambane,Govuro,Maluvane PS,fiuesJ8f3xw,1080311,ER_P2,2021-04-20,TPT_ineligible,12,TPT Ineligible
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TX_CURR_TPT_Com,311,TPT Completed
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TX_CURR_TB_tto,2,Recent Active TB TX
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,48,Actively on TPT
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TX_CURTot,620,TX_CURR
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TPT_candidates,259,TPT Candidates
EGPAF,Inhambane,Govuro,Nova Mambone CS I,ikwW0Wykvb3,1080309,ER_P3,2021-04-20,TPT_ineligible,2,TPT Ineligible
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TX_CURR_TPT_Com,318,TPT Completed
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TX_CURR_TB_tto,26,Recent Active TB TX
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,66,Actively on TPT
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TX_CURTot,702,TX_CURR
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TPT_candidates,291,TPT Candidates
EGPAF,Inhambane,Govuro,Pande PS,Qwzbgh4Flmx,1080307,ER_P2,2021-04-20,TPT_ineligible,27,TPT Ineligible
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TX_CURR_TPT_Com,260,TPT Completed
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TX_CURR_TB_tto,21,Recent Active TB TX
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,58,Actively on TPT
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TX_CURTot,757,TX_CURR
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TPT_candidates,416,TPT Candidates
EGPAF,Inhambane,Govuro,Save PS,nG7qJqJR13Z,1080308,ER_P2,2021-04-20,TPT_ineligible,23,TPT Ineligible
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TX_CURR_TPT_Com,1979,TPT Completed
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TX_CURR_TB_tto,123,Recent Active TB TX
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,437,Actively on TPT
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TX_CURTot,3050,TX_CURR
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TPT_candidates,508,TPT Candidates
EGPAF,Inhambane,Homoine,Homoine CS,mruhLKuBF86,1080406,ER_P1,2021-04-20,TPT_ineligible,126,TPT Ineligible
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TX_CURR_TPT_Com,948,TPT Completed
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TX_CURR_TB_tto,91,Recent Active TB TX
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,13,Recent Pos TB Screen
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,484,Actively on TPT
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TX_CURTot,3268,TX_CURR
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TPT_candidates,1732,TPT Candidates
EGPAF,Inhambane,Inhambane,Inhambane Cidade,tNu7AdZ5358,1080106,ER_P1,2021-04-20,TPT_ineligible,104,TPT Ineligible
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TX_CURR_TPT_Com,251,TPT Completed
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TX_CURR_TB_tto,30,Recent Active TB TX
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,67,Actively on TPT
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TX_CURTot,791,TX_CURR
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TPT_candidates,440,TPT Candidates
EGPAF,Inhambane,Inhambane,Muelé PS,qBrBhSbFC0d,1080111,ER_P2,2021-04-20,TPT_ineligible,33,TPT Ineligible
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TX_CURR_TPT_Com,417,TPT Completed
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TX_CURR_TB_tto,17,Recent Active TB TX
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,113,Actively on TPT
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TX_CURTot,847,TX_CURR
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TPT_candidates,296,TPT Candidates
EGPAF,Inhambane,Inharrime,Chongola CS III,q2UUKkPtvll,1080507,ER_P2,2021-04-20,TPT_ineligible,21,TPT Ineligible
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TX_CURR_TPT_Com,1494,TPT Completed
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TX_CURR_TB_tto,59,Recent Active TB TX
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,474,Actively on TPT
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TX_CURTot,2953,TX_CURR
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TPT_candidates,921,TPT Candidates
EGPAF,Inhambane,Inharrime,Inharrime CS,gsX0auFXP9m,1080509,ER_P1,2021-04-20,TPT_ineligible,64,TPT Ineligible
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TX_CURR_TPT_Com,367,TPT Completed
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TX_CURR_TB_tto,78,Recent Active TB TX
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,310,Actively on TPT
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TX_CURTot,1937,TX_CURR
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TPT_candidates,1179,TPT Candidates
EGPAF,Inhambane,Inhassoro,CS Mangugumete,P2eQdjxbuZo,1080610,ER_P2,2021-04-20,TPT_ineligible,81,TPT Ineligible
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TX_CURR_TPT_Com,679,TPT Completed
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TX_CURR_TB_tto,82,Recent Active TB TX
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,475,Actively on TPT
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TX_CURTot,3166,TX_CURR
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TPT_candidates,1927,TPT Candidates
EGPAF,Inhambane,Inhassoro,Inhassoro CS I,Eu1JrO8bBkB,1080606,ER_P2,2021-04-20,TPT_ineligible,85,TPT Ineligible
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TX_CURR_TPT_Com,666,TPT Completed
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TX_CURR_TB_tto,37,Recent Active TB TX
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,84,Actively on TPT
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TX_CURTot,1593,TX_CURR
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TPT_candidates,802,TPT Candidates
EGPAF,Inhambane,Jangamo,Cumbana CS III,UQ1K5VqXqcZ,1080706,ER_P2,2021-04-20,TPT_ineligible,41,TPT Ineligible
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TX_CURR_TPT_Com,448,TPT Completed
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TX_CURR_TB_tto,58,Recent Active TB TX
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,104,Actively on TPT
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TX_CURTot,1371,TX_CURR
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TPT_candidates,757,TPT Candidates
EGPAF,Inhambane,Jangamo,Jangamo CS II,mPQwmRVhsKK,1080707,ER_P2,2021-04-20,TPT_ineligible,62,TPT Ineligible
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TX_CURR_TPT_Com,1341,TPT Completed
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TX_CURR_TB_tto,52,Recent Active TB TX
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,422,Actively on TPT
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TX_CURTot,2745,TX_CURR
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TPT_candidates,926,TPT Candidates
EGPAF,Inhambane,Mabote,Mabote CS II,FjZuMxKuYvb,1080806,ER_P2,2021-04-20,TPT_ineligible,56,TPT Ineligible
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TX_CURR_TPT_Com,443,TPT Completed
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TX_CURR_TB_tto,15,Recent Active TB TX
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,102,Actively on TPT
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TX_CURTot,1101,TX_CURR
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TPT_candidates,538,TPT Candidates
EGPAF,Inhambane,Mabote,Mussengue CS III,KHXn2gzpI0j,1080807,ER_P2,2021-04-20,TPT_ineligible,18,TPT Ineligible
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TX_CURR_TPT_Com,186,TPT Completed
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TX_CURR_TB_tto,6,Recent Active TB TX
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,83,Actively on TPT
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TX_CURTot,665,TX_CURR
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TPT_candidates,390,TPT Candidates
EGPAF,Inhambane,Massinga,Cangela PS,aUyy9i4fwhS,1080910,ER_P2,2021-04-20,TPT_ineligible,6,TPT Ineligible
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TX_CURR_TPT_Com,279,TPT Completed
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TX_CURR_TB_tto,5,Recent Active TB TX
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,91,Actively on TPT
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TX_CURTot,669,TX_CURR
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TPT_candidates,294,TPT Candidates
EGPAF,Inhambane,Massinga,Chiunze CS,aEBm7REs6XS,1080919,ER_P3,2021-04-20,TPT_ineligible,5,TPT Ineligible
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TX_CURR_TPT_Com,448,TPT Completed
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TX_CURR_TB_tto,7,Recent Active TB TX
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,96,Actively on TPT
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TX_CURTot,1291,TX_CURR
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TPT_candidates,740,TPT Candidates
EGPAF,Inhambane,Massinga,Inhaloi PS,ARu0wnYDkam,1080915,ER_P2,2021-04-20,TPT_ineligible,7,TPT Ineligible
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TX_CURR_TPT_Com,3460,TPT Completed
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TX_CURR_TB_tto,176,Recent Active TB TX
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,19,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,799,Actively on TPT
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TX_CURTot,6182,TX_CURR
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TPT_candidates,1728,TPT Candidates
EGPAF,Inhambane,Massinga,Massinga CS,wSW662GVwZP,1080900,ER_P1,2021-04-20,TPT_ineligible,195,TPT Ineligible
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TX_CURR_TPT_Com,484,TPT Completed
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TX_CURR_TB_tto,18,Recent Active TB TX
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,90,Actively on TPT
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TX_CURTot,925,TX_CURR
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TPT_candidates,332,TPT Candidates
EGPAF,Inhambane,Massinga,Muvamba PS,lIEtVHeJ086,1080912,ER_P2,2021-04-20,TPT_ineligible,19,TPT Ineligible
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TX_CURR_TPT_Com,182,TPT Completed
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TX_CURR_TB_tto,14,Recent Active TB TX
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,161,Actively on TPT
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TX_CURTot,1023,TX_CURR
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TPT_candidates,663,TPT Candidates
EGPAF,Inhambane,Massinga,Nhachengue PS,Ax2Q16uPW55,1080906,ER_P2,2021-04-20,TPT_ineligible,17,TPT Ineligible
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TX_CURR_TPT_Com,394,TPT Completed
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TX_CURR_TB_tto,40,Recent Active TB TX
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TX_CURR_W_TPT_last7Mo,362,Actively on TPT
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TX_CURTot,1489,TX_CURR
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TPT_candidates,690,TPT Candidates
EGPAF,Inhambane,Massinga,Rio Das Pedras PS,PK027w8aZ5K,1080913,ER_P2,2021-04-20,TPT_ineligible,43,TPT Ineligible
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TX_CURR_TPT_Com,338,TPT Completed
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TX_CURR_TB_tto,1,Recent Active TB TX
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,95,Actively on TPT
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TX_CURTot,477,TX_CURR
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TPT_candidates,41,TPT Candidates
EGPAF,Inhambane,Maxixe,Bembe PSA,vrQvRBzXiLv,1081011,ER_P3,2021-04-20,TPT_ineligible,3,TPT Ineligible
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TX_CURR_TPT_Com,437,TPT Completed
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TX_CURR_TB_tto,2,Recent Active TB TX
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TX_CURR_W_TPT_last7Mo,66,Actively on TPT
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TX_CURTot,605,TX_CURR
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TPT_candidates,100,TPT Candidates
EGPAF,Inhambane,Maxixe,Centro de Saude de Mabil,ITzEvGOU2GR,1081013,ER_P3,2021-04-20,TPT_ineligible,2,TPT Ineligible
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TX_CURR_TPT_Com,1743,TPT Completed
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TX_CURR_TB_tto,108,Recent Active TB TX
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TX_CURR_W_TPT_last7Mo,436,Actively on TPT
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TX_CURTot,3051,TX_CURR
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TPT_candidates,762,TPT Candidates
EGPAF,Inhambane,Maxixe,Chicuque HR,s28njgt1wYe,1081000,ER_P1,2021-04-20,TPT_ineligible,110,TPT Ineligible
EGPAF,Inhambane,Maxixe,Manhala CS,AezXCsZxd2U,1081016,ER_P2,2021-04-20,TX_CURR_TPT_Com,231,TPT Completed
