Partner,Province,District,Health Facility,DATIM_code,SISMA_code,Type,Period,attribute,value,indicator
ARIEL,Maputo Provincia,Manhiça,Ilha Josina PS,mnshKO7lVDt,1100414,ER_P2,2021-05-20,TPT_candidates,625,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Ilha Josina PS,mnshKO7lVDt,1100414,ER_P2,2021-05-20,TPT_ineligible,65,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TX_CURR,1270,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TX_CURR_TPT_Com,621,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TX_CURR_TB_tto,27,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,71,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TPT_candidates,550,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Malavela PS,robJRJuEFfM,1100408,ER_P2,2021-05-20,TPT_ineligible,28,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TX_CURR,1724,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TX_CURR_TPT_Com,605,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TX_CURR_TB_tto,44,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,121,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TPT_candidates,951,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Maluana CS III,i0rzEGmhViY,1100409,ER_P2,2021-05-20,TPT_ineligible,47,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TX_CURR,9742,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TX_CURR_TPT_Com,3012,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TX_CURR_TB_tto,270,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,15,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,416,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TPT_candidates,6029,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Manhica CS I,Iiwy3Zv7iLb,1100402,ER_P1,2021-05-20,TPT_ineligible,285,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TX_CURR,2929,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TX_CURR_TPT_Com,411,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TX_CURR_TB_tto,101,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,2,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,115,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TPT_candidates,2300,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Maragra CS,xbJCVaOZWp5,1100406,ER_P1,2021-05-20,TPT_ineligible,103,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TX_CURR,868,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TX_CURR_TPT_Com,380,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TX_CURR_TB_tto,32,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,55,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TPT_candidates,396,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Munguine PS,Qztk8cjmz1e,1100411,ER_P2,2021-05-20,TPT_ineligible,37,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TX_CURR,1063,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TX_CURR_TPT_Com,218,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TX_CURR_TB_tto,20,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,45,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TPT_candidates,780,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Taninga PS,Beu6pmpSDJE,1100412,ER_P2,2021-05-20,TPT_ineligible,20,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TX_CURR,2447,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TX_CURR_TPT_Com,1338,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TX_CURR_TB_tto,85,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,122,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TPT_candidates,897,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Whamatibjana (Palmeira) CS III,bGUeQEEpq7q,1100413,ER_P2,2021-05-20,TPT_ineligible,90,TPT Ineligible
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TX_CURR,5147,TX_CURR
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TX_CURR_TPT_Com,3108,TPT Completed
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TX_CURR_TB_tto,108,Recent Active TB TX
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,167,Actively on TPT
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TPT_candidates,1761,TPT Candidates
ARIEL,Maputo Provincia,Manhiça,Xinavane HR,vzVRv2jtJxL,1100400,ER_P1,2021-05-20,TPT_ineligible,111,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TX_CURR,2131,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TX_CURR_TPT_Com,1036,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TX_CURR_TB_tto,153,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,10,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,147,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TPT_candidates,785,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Habel Jafar CS,ITafa9GjY9I,1100515,ER_P2,2021-05-20,TPT_ineligible,163,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TX_CURR,453,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TX_CURR_TPT_Com,116,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TX_CURR_TB_tto,9,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,1,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,22,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TPT_candidates,305,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Machubo PS,j6UnkDFKZc1,1100508,ER_P3,2021-05-20,TPT_ineligible,10,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TX_CURR,1562,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TX_CURR_TPT_Com,704,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TX_CURR_TB_tto,48,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,6,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,95,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TPT_candidates,709,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Mali CS,edLdPyMjbaz,1100514,ER_P2,2021-05-20,TPT_ineligible,54,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TX_CURR,6956,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TX_CURR_TPT_Com,3009,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TX_CURR_TB_tto,131,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,9,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,434,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TPT_candidates,3373,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Marracuene CS,AcjfpLUXjwt,1100506,ER_P1,2021-05-20,TPT_ineligible,140,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TX_CURR,913,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TX_CURR_TPT_Com,339,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TX_CURR_TB_tto,35,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,100,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TPT_candidates,439,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Michafutene CS,NIsmtALRuS5,1100509,ER_P2,2021-05-20,TPT_ineligible,35,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TX_CURR,1716,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TX_CURR_TPT_Com,688,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TX_CURR_TB_tto,61,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,6,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,87,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TPT_candidates,874,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Mumemo PSA,VfZPt9kXxL9,1100513,ER_P2,2021-05-20,TPT_ineligible,67,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TX_CURR,2823,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TX_CURR_TPT_Com,1267,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TX_CURR_TB_tto,106,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,5,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,159,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TPT_candidates,1286,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Nhongonhane (Ed.Mondl,LmBKIXa2mSL,1100510,ER_P1,2021-05-20,TPT_ineligible,111,TPT Ineligible
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TX_CURR,1271,TX_CURR
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TX_CURR_TPT_Com,405,TPT Completed
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TX_CURR_TB_tto,36,Recent Active TB TX
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,98,Actively on TPT
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TPT_candidates,729,TPT Candidates
ARIEL,Maputo Provincia,Marracuene,Ricatla PS,jJ1tYGFTuaR,1100511,ER_P2,2021-05-20,TPT_ineligible,39,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TX_CURR,3126,TX_CURR
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TX_CURR_TPT_Com,712,TPT Completed
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TX_CURR_TB_tto,80,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,4,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,286,Actively on TPT
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TPT_candidates,2044,TPT Candidates
ARIEL,Maputo Provincia,Matola,Boquisso PS,fDN9KAuRv2o,1100114,ER_P1,2021-05-20,TPT_ineligible,84,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TX_CURR,751,TX_CURR
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TX_CURR_TPT_Com,309,TPT Completed
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TX_CURR_TB_tto,4,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TX_CURR_W_TPT_last7Mo,131,Actively on TPT
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TPT_candidates,307,TPT Candidates
ARIEL,Maputo Provincia,Matola,Centro de Saude de Machava-Bedene,IbltT4i4TK6,1100122,ER_P3,2021-05-20,TPT_ineligible,4,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TX_CURR,3263,TX_CURR
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TX_CURR_TPT_Com,1345,TPT Completed
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TX_CURR_TB_tto,106,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,8,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,248,Actively on TPT
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TPT_candidates,1556,TPT Candidates
ARIEL,Maputo Provincia,Matola,Komgolote PSA,fd5zuIbL3Qd,1100117,ER_P1,2021-05-20,TPT_ineligible,114,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TX_CURR,1935,TX_CURR
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TX_CURR_TPT_Com,1289,TPT Completed
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TX_CURR_TB_tto,42,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,0,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TX_CURR_W_TPT_last7Mo,157,Actively on TPT
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TPT_candidates,447,TPT Candidates
ARIEL,Maputo Provincia,Matola,Liberdade CSURB,vf1kkxsjkB1,1100113,ER_P2,2021-05-20,TPT_ineligible,42,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TX_CURR,3154,TX_CURR
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TX_CURR_TPT_Com,1918,TPT Completed
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TX_CURR_TB_tto,15,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,3,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,116,Actively on TPT
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TPT_candidates,1102,TPT Candidates
ARIEL,Maputo Provincia,Matola,Machava HG,GMWgNQ8JB1r,1100100,ER_P1,2021-05-20,TPT_ineligible,18,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TX_CURR,11640,TX_CURR
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TX_CURR_TPT_Com,4280,TPT Completed
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TX_CURR_TB_tto,411,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,17,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,1565,Actively on TPT
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TPT_candidates,5367,TPT Candidates
ARIEL,Maputo Provincia,Matola,Machava II CS,WFApCUf18Lp,1100107,ER_P1,2021-05-20,TPT_ineligible,428,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TX_CURR,6078,TX_CURR
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TX_CURR_TPT_Com,1456,TPT Completed
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TX_CURR_TB_tto,199,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,8,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,581,Actively on TPT
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TPT_candidates,3834,TPT Candidates
ARIEL,Maputo Provincia,Matola,Matola Gare PS,kGE4jAoYn5L,1100108,ER_P1,2021-05-20,TPT_ineligible,207,TPT Ineligible
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TX_CURR,7674,TX_CURR
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TX_CURR_TPT_Com,3121,TPT Completed
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TX_CURR_TB_tto,202,Recent Active TB TX
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TX_CURR_TPT_Not_Comp_POS_Screen,17,Recent Pos TB Screen
ARIEL,Maputo Provincia,Matola,Matola I CSURB,dEoQWkLavTj,1100110,ER_P1,2021-05-20,TX_CURR_W_TPT_last7Mo,496,Actively on TPT
